"","words","Freq"
"86714","wate",8
"86715","webs",8
"86716","wednesdays",8
"86717","weg",8
"86718","werewolf",8
"86719","whatcha",8
"86720","whatta",8
"86721","whee",8
"86722","whisky",8
"86723","width",8
"86724","withdrawal",8
"86725","wld",8
"86726","wonü¾Œ£¤¼t",8
"86727","woooooooooo",8
"86728","wooot",8
"86729","wr",8
"86730","writes",8
"86731","wrod",8
"86732","wyoming",8
"86733","xtra",8
"86734","yaaa",8
"86735","yawns",8
"86736","yeahhhh",8
"86737","yearbook",8
"86738","yh",8
"86739","yi",8
"86740","zac",8
"86741","zack",8
"86742","zu",8
"86743","zynga",8
"86744","ü¾Ž–”¼l",8
"86745","2015",9
"86746","41",9
"86747","420",9
"86748","4eva",9
"86749","4ever",9
"86750","63",9
"86751","66",9
"86752","830",9
"86753","abis",9
"86754","abundance",9
"86755","acquired",9
"86756","addition",9
"86757","admission",9
"86758","agent",9
"86759","aggravated",9
"86760","ahahah",9
"86761","ahem",9
"86762","aller",9
"86763","alto",9
"86764","alumni",9
"86765","alvin",9
"86766","amanhü¾Œ¶”¼",9
"86767","amaze",9
"86768","amongst",9
"86769","amuck",9
"86770","android",9
"86771","anyones",9
"86772","apartments",9
"86773","ape",9
"86774","apology",9
"86775","appreciates",9
"86776","approaching",9
"86777","approved",9
"86778","approx",9
"86779","approximately",9
"86780","arena",9
"86781","arghhh",9
"86782","arr",9
"86783","aside",9
"86784","asü¾™†”¼",9
"86785","attempted",9
"86786","attraction",9
"86787","automatic",9
"86788","awoke",9
"86789","azi",9
"86790","babes",9
"86791","bagong",9
"86792","baguio",9
"86793","bagyo",9
"86794","balcony",9
"86795","balloons",9
"86796","banget",9
"86797","bangs",9
"86798","bart",9
"86799","bd",9
"86800","bdays",9
"86801","bebe",9
"86802","bedankt",9
"86803","beds",9
"86804","bei",9
"86805","bejeweled",9
"86806","belfast",9
"86807","believer",9
"86808","bernard",9
"86809","besitos",9
"86810","bethany",9
"86811","bhar",9
"86812","bikin",9
"86813","billie",9
"86814","bing",9
"86815","binge",9
"86816","birmingham",9
"86817","biz",9
"86818","blarg",9
"86819","blazing",9
"86820","blech",9
"86821","bliver",9
"86822","blossom",9
"86823","boa",9
"86824","boarding",9
"86825","bodies",9
"86826","boi",9
"86827","boiling",9
"86828","bold",9
"86829","bonito",9
"86830","boohoo",9
"86831","boondock",9
"86832","bordom",9
"86833","boredddd",9
"86834","bounty",9
"86835","brisbane",9
"86836","britt",9
"86837","broom",9
"86838","browns",9
"86839","brush",9
"86840","bryce",9
"86841","bst",9
"86842","buble",9
"86843","bully",9
"86844","buti",9
"86845","bü¾¦˜¼rjar",9
"86846","cabo",9
"86847","cac",9
"86848","calendar",9
"86849","camel",9
"86850","camper",9
"86851","canoeing",9
"86852","canon",9
"86853","capitalism",9
"86854","carbon",9
"86855","carey",9
"86856","carla",9
"86857","carrot",9
"86858","cent",9
"86859","centered",9
"86860","champs",9
"86861","chang",9
"86862","cheating",9
"86863","cheek",9
"86864","cheryl",9
"86865","chewing",9
"86866","chilly",9
"86867","chipmunk",9
"86868","christianity",9
"86869","clips",9
"86870","clone",9
"86871","clowns",9
"86872","cocks",9
"86873","cocoa",9
"86874","coconuts",9
"86875","colds",9
"86876","coll",9
"86877","colourful",9
"86878","comedian",9
"86879","command",9
"86880","commerce",9
"86881","commission",9
"86882","conan",9
"86883","confirmation",9
"86884","connections",9
"86885","consciousness",9
"86886","conservative",9
"86887","consists",9
"86888","continually",9
"86889","contrary",9
"86890","corpse",9
"86891","correction",9
"86892","correo",9
"86893","crabs",9
"86894","crackers",9
"86895","crossroads",9
"86896","crowded",9
"86897","crumble",9
"86898","cubes",9
"86899","cudi",9
"86900","cums",9
"86901","cupcake",9
"86902","curve",9
"86903","cü¾Œ–”¼i",9
"86904","dada",9
"86905","dagen",9
"86906","dane",9
"86907","dani",9
"86908","daniels",9
"86909","dankie",9
"86910","dazed",9
"86911","dddd",9
"86912","deaf",9
"86913","dealt",9
"86914","deeds",9
"86915","defines",9
"86916","demasiado",9
"86917","demo",9
"86918","dennis",9
"86919","departure",9
"86920","derren",9
"86921","despues",9
"86922","destroys",9
"86923","detail",9
"86924","detox",9
"86925","device",9
"86926","devoted",9
"86927","diabetes",9
"86928","diggin",9
"86929","digo",9
"86930","dine",9
"86931","dip",9
"86932","directed",9
"86933","disappeared",9
"86934","dodgeball",9
"86935","doggy",9
"86936","doh",9
"86937","domestic",9
"86938","domino",9
"86939","donation",9
"86940","dope",9
"86941","dopo",9
"86942","dor",9
"86943","dozen",9
"86944","dramatic",9
"86945","dreamer",9
"86946","dreary",9
"86947","dri",9
"86948","drift",9
"86949","duct",9
"86950","dunia",9
"86951","dunn",9
"86952","duper",9
"86953","dvds",9
"86954","dynamite",9
"86955","dü¾™†”¼as",9
"86956","earl",9
"86957","edu",9
"86958","ej",9
"86959","elderly",9
"86960","electronics",9
"86961","elite",9
"86962","ensemble",9
"86963","entered",9
"86964","epically",9
"86965","epitelous",9
"86966","essence",9
"86967","essential",9
"86968","estan",9
"86969","evar",9
"86970","everone",9
"86971","ewww",9
"86972","excuses",9
"86973","exhaustion",9
"86974","explosions",9
"86975","fac",9
"86976","fades",9
"86977","fallout",9
"86978","farmers",9
"86979","farms",9
"86980","fascinating",9
"86981","fashioned",9
"86982","fatty",9
"86983","feared",9
"86984","felling",9
"86985","females",9
"86986","fernando",9
"86987","fil",9
"86988","finest",9
"86989","firm",9
"86990","fishin",9
"86991","flames",9
"86992","flavor",9
"86993","flavored",9
"86994","flea",9
"86995","flick",9
"86996","flocka",9
"86997","flop",9
"86998","florence",9
"86999","foam",9
"87000","fois",9
"87001","fold",9
"87002","footy",9
"87003","forecast",9
"87004","forgiven",9
"87005","forgiving",9
"87006","fran",9
"87007","freezer",9
"87008","fricking",9
"87009","frio",9
"87010","frown",9
"87011","ful",9
"87012","gallon",9
"87013","gan",9
"87014","gavin",9
"87015","gearing",9
"87016","gehad",9
"87017","gently",9
"87018","gising",9
"87019","gloomy",9
"87020","glue",9
"87021","gm",9
"87022","goa",9
"87023","goldfish",9
"87024","gooooood",9
"87025","goose",9
"87026","gordon",9
"87027","gracious",9
"87028","grader",9
"87029","graduates",9
"87030","grammy",9
"87031","greatful",9
"87032","grid",9
"87033","grilled",9
"87034","guild",9
"87035","gummy",9
"87036","gurls",9
"87037","gü¾–”¼",9
"87038","gü¾–”¼r",9
"87039","haa",9
"87040","haaay",9
"87041","haber",9
"87042","habits",9
"87043","hamilton",9
"87044","hampton",9
"87045","hangout",9
"87046","happ",9
"87047","happyness",9
"87048","hardships",9
"87049","hare",9
"87050","hatin",9
"87051","hea",9
"87052","helpless",9
"87053","highlights",9
"87054","hihihi",9
"87055","hippie",9
"87056","hired",9
"87057","hmu",9
"87058","hoodie",9
"87059","hoooo",9
"87060","hopp",9
"87061","hou",9
"87062","hp6",9
"87063","hughes",9
"87064","hungary",9
"87065","huomenna",9
"87066","hyde",9
"87067","hyped",9
"87068","ibiza",9
"87069","icon",9
"87070","ide",9
"87071","ilang",9
"87072","ilove",9
"87073","in2015",9
"87074","incompetent",9
"87075","individuals",9
"87076","indoor",9
"87077","indoors",9
"87078","infact",9
"87079","inom",9
"87080","intention",9
"87081","intimate",9
"87082","item",9
"87083","jaa",9
"87084","jackpot",9
"87085","jahan",9
"87086","jalan",9
"87087","jaws",9
"87088","jedi",9
"87089","jello",9
"87090","jeremiah",9
"87091","jobb",9
"87092","jobless",9
"87093","joking",9
"87094","josuu",9
"87095","joyce",9
"87096","judges",9
"87097","jy",9
"87098","kaau",9
"87099","kaka",9
"87100","kanta",9
"87101","kdo",9
"87102","kent",9
"87103","kenya",9
"87104","kev",9
"87105","kfc",9
"87106","kidnap",9
"87107","kimberly",9
"87108","kisi",9
"87109","klo",9
"87110","kn",9
"87111","knives",9
"87112","knuckles",9
"87113","kora",9
"87114","kot",9
"87115","kris",9
"87116","kristen",9
"87117","kui",9
"87118","kurt",9
"87119","kylie",9
"87120","laat",9
"87121","label",9
"87122","labs",9
"87123","labtop",9
"87124","lagoon",9
"87125","lagu",9
"87126","lahore",9
"87127","lakes",9
"87128","lalalalala",9
"87129","largest",9
"87130","lasting",9
"87131","lave",9
"87132","layla",9
"87133","leh",9
"87134","lib",9
"87135","libro",9
"87136","lidt",9
"87137","lifted",9
"87138","lim",9
"87139","lime",9
"87140","liquid",9
"87141","litter",9
"87142","lizzie",9
"87143","lobby",9
"87144","loca",9
"87145","located",9
"87146","login",9
"87147","lola",9
"87148","lololol",9
"87149","lon",9
"87150","lordy",9
"87151","loren",9
"87152","lotr",9
"87153","madeline",9
"87154","magnet",9
"87155","mahjong",9
"87156","maintain",9
"87157","mali",9
"87158","mamaya",9
"87159","mankind",9
"87160","manning",9
"87161","manson",9
"87162","manual",9
"87163","maps",9
"87164","marc",9
"87165","mardi",9
"87166","margaritas",9
"87167","marissa",9
"87168","masks",9
"87169","matata",9
"87170","matrix",9
"87171","matthews",9
"87172","maturity",9
"87173","mayer",9
"87174","meatballs",9
"87175","mechanics",9
"87176","memorize",9
"87177","menjadi",9
"87178","mensajes",9
"87179","meses",9
"87180","mf",9
"87181","mice",9
"87182","ministry",9
"87183","minsan",9
"87184","mir",9
"87185","misplaced",9
"87186","mississippi",9
"87187","mmmmmmmm",9
"87188","mnie",9
"87189","moja",9
"87190","mole",9
"87191","monsoon",9
"87192","mosley",9
"87193","mosquitos",9
"87194","motherfucker",9
"87195","mowed",9
"87196","mubarik",9
"87197","muh",9
"87198","mujeres",9
"87199","mul",9
"87200","mundane",9
"87201","musica",9
"87202","mw2",9
"87203","myth",9
"87204","nach",9
"87205","nacht",9
"87206","namang",9
"87207","natale",9
"87208","natapos",9
"87209","naweek",9
"87210","nay",9
"87211","ndi",9
"87212","ne1",9
"87213","necesita",9
"87214","necklace",9
"87215","nel",9
"87216","nerdy",9
"87217","nightt",9
"87218","nije",9
"87219","nikki",9
"87220","nirvana",9
"87221","noooooo",9
"87222","nouveau",9
"87223","nq",9
"87224","ntin",9
"87225","nua",9
"87226","nuclear",9
"87227","nuggets",9
"87228","nvm",9
"87229","nü¾–”¼got",9
"87230","oatmeal",9
"87231","occupied",9
"87232","octopus",9
"87233","odds",9
"87234","odio",9
"87235","officialy",9
"87236","offline",9
"87237","oldest",9
"87238","omaha",9
"87239","omgosh",9
"87240","onde",9
"87241","onion",9
"87242","onli",9
"87243","ook",9
"87244","oovoo",9
"87245","opener",9
"87246","oprah",9
"87247","oreos",9
"87248","oui",9
"87249","ove",9
"87250","overseas",9
"87251","ovr",9
"87252","oxymoron",9
"87253","pablo",9
"87254","paintings",9
"87255","palace",9
"87256","palin",9
"87257","pals",9
"87258","panalo",9
"87259","pancake",9
"87260","papasok",9
"87261","partay",9
"87262","partyin",9
"87263","paths",9
"87264","pau",9
"87265","paula",9
"87266","pause",9
"87267","payback",9
"87268","peacefully",9
"87269","peak",9
"87270","pede",9
"87271","pedro",9
"87272","peed",9
"87273","penalty",9
"87274","penn",9
"87275","pens",9
"87276","perfil",9
"87277","petit",9
"87278","petite",9
"87279","petition",9
"87280","philip",9
"87281","phillip",9
"87282","phir",9
"87283","piercing",9
"87284","pimp",9
"87285","pint",9
"87286","pisses",9
"87287","pk",9
"87288","plzz",9
"87289","poeple",9
"87290","pon",9
"87291","pope",9
"87292","portion",9
"87293","possibility",9
"87294","poster",9
"87295","powell",9
"87296","powerpoint",9
"87297","preaching",9
"87298","predicted",9
"87299","preparation",9
"87300","prettiest",9
"87301","prevent",9
"87302","pronounce",9
"87303","protected",9
"87304","protein",9
"87305","publish",9
"87306","pumasok",9
"87307","puppets",9
"87308","pushing",9
"87309","puss",9
"87310","puttin",9
"87311","pv",9
"87312","quad",9
"87313","quand",9
"87314","quebec",9
"87315","queda",9
"87316","quelqu",9
"87317","quieren",9
"87318","rab",9
"87319","rad",9
"87320","rang",9
"87321","rangers",9
"87322","rational",9
"87323","realization",9
"87324","reallly",9
"87325","recall",9
"87326","recovered",9
"87327","reduce",9
"87328","refuge",9
"87329","reggae",9
"87330","registering",9
"87331","reli",9
"87332","reported",9
"87333","represent",9
"87334","requirements",9
"87335","reservaciones",9
"87336","revealed",9
"87337","reveals",9
"87338","righteous",9
"87339","rivers",9
"87340","roberts",9
"87341","roddick",9
"87342","rogers",9
"87343","rollin",9
"87344","ronald",9
"87345","rope",9
"87346","rosie",9
"87347","rotc",9
"87348","ru",9
"87349","ruby",9
"87350","sadie",9
"87351","sailing",9
"87352","satisfy",9
"87353","sayo",9
"87354","scam",9
"87355","scarlet",9
"87356","schoool",9
"87357","secondary",9
"87358","seguir",9
"87359","seguro",9
"87360","selected",9
"87361","sendiri",9
"87362","shade",9
"87363","shaped",9
"87364","shin",9
"87365","shovel",9
"87366","shuffle",9
"87367","siapa",9
"87368","sido",9
"87369","sige",9
"87370","siis",9
"87371","simpler",9
"87372","singin",9
"87373","sinner",9
"87374","sixty",9
"87375","skit",9
"87376","skulle",9
"87377","smiled",9
"87378","smoked",9
"87379","smoker",9
"87380","sneezed",9
"87381","sniffles",9
"87382","sniper",9
"87383","snows",9
"87384","soar",9
"87385","sooon",9
"87386","sparks",9
"87387","specifically",9
"87388","spends",9
"87389","spilled",9
"87390","spite",9
"87391","splendid",9
"87392","spontaneous",9
"87393","spray",9
"87394","spreading",9
"87395","squirrels",9
"87396","stan",9
"87397","stardust",9
"87398","static",9
"87399","stinkin",9
"87400","stinks",9
"87401","stockholm",9
"87402","stove",9
"87403","strangely",9
"87404","stray",9
"87405","stretched",9
"87406","stuffy",9
"87407","stumble",9
"87408","stung",9
"87409","sua",9
"87410","successfully",9
"87411","sucker",9
"87412","sucking",9
"87413","summa",9
"87414","sumone",9
"87415","suprisingly",9
"87416","surface",9
"87417","surround",9
"87418","survivor",9
"87419","syllabus",9
"87420","symphony",9
"87421","syrup",9
"87422","t0",9
"87423","tagged",9
"87424","takeaway",9
"87425","tako",9
"87426","tanan",9
"87427","tart",9
"87428","tasha",9
"87429","tay",9
"87430","tec",9
"87431","tel",9
"87432","teman2",9
"87433","tera",9
"87434","terry",9
"87435","textbook",9
"87436","textbooks",9
"87437","thang",9
"87438","thankfully",9
"87439","theories",9
"87440","threatened",9
"87441","thts",9
"87442","tidying",9
"87443","titles",9
"87444","toaster",9
"87445","todavia",9
"87446","tog",9
"87447","toi",9
"87448","tolong",9
"87449","tommrow",9
"87450","totaly",9
"87451","towers",9
"87452","tq",9
"87453","tractor",9
"87454","traditional",9
"87455","tragic",9
"87456","trained",9
"87457","trains",9
"87458","transferred",9
"87459","trauma",9
"87460","trong",9
"87461","trü¾¦˜¼tt",9
"87462","ts",9
"87463","tsunami",9
"87464","ttyl",9
"87465","tuesdays",9
"87466","tuk",9
"87467","tumblr",9
"87468","turnin",9
"87469","twee",9
"87470","twitch",9
"87471","tyd",9
"87472","uc",9
"87473","uda",9
"87474","uff",9
"87475","ugma",9
"87476","ull",9
"87477","ultimo",9
"87478","unde",9
"87479","undies",9
"87480","unhealthy",9
"87481","unite",9
"87482","unsaid",9
"87483","urg",9
"87484","usc",9
"87485","usher",9
"87486","uva",9
"87487","uw",9
"87488","vais",9
"87489","valid",9
"87490","vanessa",9
"87491","veil",9
"87492","ven",9
"87493","venus",9
"87494","versa",9
"87495","vets",9
"87496","vibes",9
"87497","vick",9
"87498","vin",9
"87499","vince",9
"87500","violin",9
"87501","vol",9
"87502","volt",9
"87503","vraiment",9
"87504","vreau",9
"87505","vsem",9
"87506","waht",9
"87507","waka",9
"87508","waktu",9
"87509","wallpaper",9
"87510","wander",9
"87511","waved",9
"87512","waving",9
"87513","weary",9
"87514","weddings",9
"87515","weeknd",9
"87516","weep",9
"87517","wees",9
"87518","welcoming",9
"87519","welll",9
"87520","wenn",9
"87521","whores",9
"87522","wig",9
"87523","womanizer",9
"87524","wong",9
"87525","woohooo",9
"87526","wooooooo",9
"87527","woulda",9
"87528","y0u",9
"87529","yeahhh",9
"87530","yong",9
"87531","youuu",9
"87532","youü¾Œ£¤¼ll",9
"87533","yoville",9
"87534","yucky",9
"87535","zin",9
"87536","zoe",9
"87537","zoom",9
"87538","zum",9
"87539","zzzzzzzz",9
"87540","ü¾˜¶˜¼",9
"87541","ü¾˜“¤¼e",9
"87542","102",10
"87543","1hr",10
"87544","2morro",10
"87545","3333",10
"87546","555",10
"87547","57",10
"87548","58",10
"87549","5870",10
"87550","77",10
"87551","80s",10
"87552","85",10
"87553","86",10
"87554","abnormal",10
"87555","aburrido",10
"87556","actors",10
"87557","adios",10
"87558","adjust",10
"87559","advanced",10
"87560","aftr",10
"87561","agen",10
"87562","agenda",10
"87563","agony",10
"87564","aki",10
"87565","akin",10
"87566","alas",10
"87567","alkaa",10
"87568","alll",10
"87569","ally",10
"87570","aloud",10
"87571","amin",10
"87572","amn",10
"87573","anong",10
"87574","anonymous",10
"87575","antok",10
"87576","apo",10
"87577","apologies",10
"87578","appears",10
"87579","appointments",10
"87580","aprü¾Ž†”¼s",10
"87581","arkansas",10
"87582","armor",10
"87583","arrival",10
"87584","asp",10
"87585","assessment",10
"87586","assuming",10
"87587","asylum",10
"87588","ata",10
"87589","athens",10
"87590","athlete",10
"87591","atlast",10
"87592","attended",10
"87593","auburn",10
"87594","aujourd",10
"87595","aunty",10
"87596","austria",10
"87597","backed",10
"87598","backk",10
"87599","badminton",10
"87600","badtrip",10
"87601","bagay",10
"87602","bago",10
"87603","barack",10
"87604","barnes",10
"87605","barney",10
"87606","barry",10
"87607","bathing",10
"87608","bball",10
"87609","bby",10
"87610","bees",10
"87611","befor",10
"87612","beg",10
"87613","behavior",10
"87614","behold",10
"87615","beiber",10
"87616","belgium",10
"87617","berkeley",10
"87618","besok",10
"87619","besos",10
"87620","bez",10
"87621","bila",10
"87622","bir",10
"87623","bizarre",10
"87624","blankets",10
"87625","blehh",10
"87626","blissful",10
"87627","boats",10
"87628","bombs",10
"87629","bonding",10
"87630","booking",10
"87631","booo",10
"87632","booth",10
"87633","boreddd",10
"87634","borrowed",10
"87635","bride",10
"87636","broad",10
"87637","broadcast",10
"87638","brooklyn",10
"87639","bubbles",10
"87640","buds",10
"87641","buenas",10
"87642","buildings",10
"87643","bukan",10
"87644","burgers",10
"87645","burrito",10
"87646","burton",10
"87647","buscando",10
"87648","butts",10
"87649","bwahaha",10
"87650","bz",10
"87651","cabeza",10
"87652","cafü¾Ž–”¼",10
"87653","calf",10
"87654","cambridge",10
"87655","cameras",10
"87656","canal",10
"87657","cans",10
"87658","carl",10
"87659","carly",10
"87660","carmen",10
"87661","catherine",10
"87662","catholic",10
"87663","challenging",10
"87664","channels",10
"87665","char",10
"87666","chart",10
"87667","chit",10
"87668","choc",10
"87669","chrome",10
"87670","cirque",10
"87671","cla",10
"87672","clark",10
"87673","claus",10
"87674","clearing",10
"87675","cny",10
"87676","coincidence",10
"87677","coins",10
"87678","collage",10
"87679","comforting",10
"87680","confident",10
"87681","continued",10
"87682","copper",10
"87683","corporate",10
"87684","cours",10
"87685","courses",10
"87686","creep",10
"87687","crops",10
"87688","crunk",10
"87689","crutches",10
"87690","cuddling",10
"87691","cunt",10
"87692","curly",10
"87693","czy",10
"87694","d8",10
"87695","dai",10
"87696","damaged",10
"87697","damon",10
"87698","dats",10
"87699","debt",10
"87700","default",10
"87701","dejar",10
"87702","demands",10
"87703","depp",10
"87704","dere",10
"87705","designer",10
"87706","desktop",10
"87707","despair",10
"87708","destruction",10
"87709","devils",10
"87710","dhe",10
"87711","didnü¾Œ£¤¼t",10
"87712","dignity",10
"87713","dijo",10
"87714","dino",10
"87715","disc",10
"87716","discussion",10
"87717","dishwasher",10
"87718","diz",10
"87719","dmv",10
"87720","dodger",10
"87721","doi",10
"87722","donated",10
"87723","donkey",10
"87724","dorian",10
"87725","dots",10
"87726","drummer",10
"87727","dub",10
"87728","ducks",10
"87729","eager",10
"87730","ec",10
"87731","elementary",10
"87732","elf",10
"87733","encourage",10
"87734","ensure",10
"87735","equipment",10
"87736","ernest",10
"87737","errr",10
"87738","esas",10
"87739","esp",10
"87740","espanol",10
"87741","eto",10
"87742","evans",10
"87743","eveyone",10
"87744","exercising",10
"87745","expand",10
"87746","experiences",10
"87747","explanation",10
"87748","expression",10
"87749","eyebrows",10
"87750","fabric",10
"87751","faggot",10
"87752","fanny",10
"87753","farah",10
"87754","farkle",10
"87755","fart",10
"87756","fcuk",10
"87757","fellowship",10
"87758","festive",10
"87759","fifa",10
"87760","finance",10
"87761","finland",10
"87762","fins",10
"87763","foi",10
"87764","foil",10
"87765","fotos",10
"87766","francis",10
"87767","frankie",10
"87768","frenz",10
"87769","frig",10
"87770","fringe",10
"87771","frisbee",10
"87772","frustration",10
"87773","fv",10
"87774","fü¾–”¼r",10
"87775","gail",10
"87776","galway",10
"87777","ganun",10
"87778","gauche",10
"87779","gawin",10
"87780","ghosts",10
"87781","gid",10
"87782","gila",10
"87783","givin",10
"87784","godbless",10
"87785","gore",10
"87786","gps",10
"87787","gr",10
"87788","grading",10
"87789","grandes",10
"87790","grandfather",10
"87791","gras",10
"87792","grasp",10
"87793","gratis",10
"87794","grief",10
"87795","grrrrrrr",10
"87796","gta",10
"87797","guessed",10
"87798","guidance",10
"87799","guinness",10
"87800","gundam",10
"87801","hacker",10
"87802","hairy",10
"87803","hala",10
"87804","hallway",10
"87805","hank",10
"87806","happpy",10
"87807","harbor",10
"87808","harley",10
"87809","haters",10
"87810","heartbeat",10
"87811","heating",10
"87812","heb",10
"87813","hehehehehe",10
"87814","helicopter",10
"87815","hence",10
"87816","heritage",10
"87817","hers",10
"87818","hidup",10
"87819","hier",10
"87820","hoi",10
"87821","hometown",10
"87822","honour",10
"87823","hoop",10
"87824","horns",10
"87825","horribly",10
"87826","household",10
"87827","https",10
"87828","hustle",10
"87829","hut",10
"87830","hype",10
"87831","ib",10
"87832","ic",10
"87833","iced",10
"87834","ili",10
"87835","impact",10
"87836","importantly",10
"87837","impressive",10
"87838","improved",10
"87839","infinity",10
"87840","inglorious",10
"87841","injury",10
"87842","innocence",10
"87843","inspiring",10
"87844","inter",10
"87845","introduce",10
"87846","introduction",10
"87847","inyong",10
"87848","iran",10
"87849","ironing",10
"87850","islands",10
"87851","isto",10
"87852","itchy",10
"87853","itü¾†ˆ¼s",10
"87854","ivy",10
"87855","iü¾Œ£¤¼d",10
"87856","jamming",10
"87857","java",10
"87858","jetzt",10
"87859","journü¾Ž–”¼e",10
"87860","joyful",10
"87861","joü¾˜“¤¼",10
"87862","kainis",10
"87863","kant",10
"87864","kanya",10
"87865","kao",10
"87866","keller",10
"87867","kepada",10
"87868","kickass",10
"87869","kindergarten",10
"87870","kindle",10
"87871","kissing",10
"87872","knackered",10
"87873","knocking",10
"87874","komme",10
"87875","kun",10
"87876","laging",10
"87877","languages",10
"87878","lasagna",10
"87879","launch",10
"87880","laziness",10
"87881","lb",10
"87882","leaning",10
"87883","lecturer",10
"87884","leftovers",10
"87885","legally",10
"87886","legendary",10
"87887","length",10
"87888","leslie",10
"87889","levi",10
"87890","liebe",10
"87891","lief",10
"87892","lindsey",10
"87893","listens",10
"87894","literature",10
"87895","ljudi",10
"87896","loco",10
"87897","logging",10
"87898","loling",10
"87899","lor",10
"87900","lotsa",10
"87901","lousy",10
"87902","lua",10
"87903","lush",10
"87904","m8s",10
"87905","maaf",10
"87906","maddie",10
"87907","mae",10
"87908","maggie",10
"87909","maid",10
"87910","maison",10
"87911","mak",10
"87912","maka",10
"87913","maldito",10
"87914","mamma",10
"87915","mane",10
"87916","mange",10
"87917","mano",10
"87918","marcus",10
"87919","mariah",10
"87920","martha",10
"87921","marvel",10
"87922","masr",10
"87923","mati",10
"87924","mattress",10
"87925","mayweather",10
"87926","measured",10
"87927","medal",10
"87928","medio",10
"87929","midget",10
"87930","migraines",10
"87931","mij",10
"87932","mills",10
"87933","minggu",10
"87934","mira",10
"87935","mist",10
"87936","mitch",10
"87937","mitt",10
"87938","models",10
"87939","modem",10
"87940","modo",10
"87941","moral",10
"87942","moring",10
"87943","moron",10
"87944","mort",10
"87945","mujer",10
"87946","murdered",10
"87947","mutha",10
"87948","nascar",10
"87949","nazi",10
"87950","nebraska",10
"87951","neighbour",10
"87952","nema",10
"87953","nest",10
"87954","nfl",10
"87955","ngantuk",10
"87956","nickelback",10
"87957","niggas",10
"87958","nigger",10
"87959","nii",10
"87960","niin",10
"87961","nipples",10
"87962","nko",10
"87963","no1",10
"87964","noches",10
"87965","noisy",10
"87966","nome",10
"87967","nostalgic",10
"87968","novo",10
"87969","nutella",10
"87970","nyquil",10
"87971","ob",10
"87972","ollie",10
"87973","ooooh",10
"87974","oor",10
"87975","operating",10
"87976","oti",10
"87977","outs",10
"87978","oxygen",10
"87979","pagina",10
"87980","pagod",10
"87981","paintball",10
"87982","pairs",10
"87983","palabras",10
"87984","panama",10
"87985","payed",10
"87986","peeing",10
"87987","percy",10
"87988","peru",10
"87989","pessimist",10
"87990","pessoas",10
"87991","petty",10
"87992","pickles",10
"87993","ping",10
"87994","pita",10
"87995","pix",10
"87996","placed",10
"87997","planes",10
"87998","playoffs",10
"87999","plaza",10
"88000","plzzz",10
"88001","poet",10
"88002","pointed",10
"88003","poland",10
"88004","policy",10
"88005","poly",10
"88006","popping",10
"88007","practiced",10
"88008","prayed",10
"88009","premier",10
"88010","preston",10
"88011","primera",10
"88012","printed",10
"88013","priorities",10
"88014","proved",10
"88015","proverb",10
"88016","proves",10
"88017","puro",10
"88018","queens",10
"88019","quero",10
"88020","quoi",10
"88021","rach",10
"88022","rah",10
"88023","rainbows",10
"88024","rainin",10
"88025","ramadhan",10
"88026","rammstein",10
"88027","reaches",10
"88028","refusing",10
"88029","rehab",10
"88030","rehearsals",10
"88031","remarkable",10
"88032","remedy",10
"88033","rented",10
"88034","requires",10
"88035","resto",10
"88036","retail",10
"88037","retour",10
"88038","retro",10
"88039","ribbon",10
"88040","riley",10
"88041","rlly",10
"88042","roach",10
"88043","roasted",10
"88044","rochester",10
"88045","rockstar",10
"88046","ronnie",10
"88047","roomies",10
"88048","roosevelt",10
"88049","rot",10
"88050","rotting",10
"88051","rounds",10
"88052","samsung",10
"88053","samuel",10
"88054","savage",10
"88055","sayang",10
"88056","scanner",10
"88057","scares",10
"88058","scrabble",10
"88059","screws",10
"88060","seafood",10
"88061","serial",10
"88062","seu",10
"88063","sha",10
"88064","shaolin",10
"88065","shove",10
"88066","siger",10
"88067","singers",10
"88068","sinus",10
"88069","sits",10
"88070","skittles",10
"88071","skyline",10
"88072","sl",10
"88073","slapped",10
"88074","slaps",10
"88075","sliced",10
"88076","slim",10
"88077","smelling",10
"88078","smelly",10
"88079","snakes",10
"88080","snowy",10
"88081","sofia",10
"88082","soldiers",10
"88083","sole",10
"88084","soleil",10
"88085","solitude",10
"88086","sorority",10
"88087","sorrows",10
"88088","spears",10
"88089","species",10
"88090","spike",10
"88091","spoilt",10
"88092","spoken",10
"88093","spurs",10
"88094","squad",10
"88095","squeeze",10
"88096","stabbed",10
"88097","statut",10
"88098","steady",10
"88099","steam",10
"88100","stem",10
"88101","sti",10
"88102","sticky",10
"88103","stink",10
"88104","subjects",10
"88105","sumthin",10
"88106","sung",10
"88107","supporting",10
"88108","survival",10
"88109","sutra",10
"88110","sweater",10
"88111","sweep",10
"88112","switzerland",10
"88113","swore",10
"88114","tagal",10
"88115","tagging",10
"88116","tanned",10
"88117","tara",10
"88118","tb",10
"88119","teaches",10
"88120","technical",10
"88121","technically",10
"88122","techno",10
"88123","terrified",10
"88124","terrifying",10
"88125","theyre",10
"88126","thngs",10
"88127","thousands",10
"88128","throbbing",10
"88129","thursdays",10
"88130","tide",10
"88131","tik",10
"88132","tlk",10
"88133","todayyy",10
"88134","tok",10
"88135","tomorro",10
